Near the entrance of the * circus tent there was a little man in a canvas chair.,great,striking,hardship,identity
White and I * ourselves where he thought the baggage and express cars would stop.,hid,discount,paying,figure
But our * were not accurate.,calculations,desperado,bounce,chances
Instead of the engine stopping where we * it would_ it ran on for at least a hundred yards past the red light.,thought,information—such,pleased,war
There was a fog_ and the * did not see the red signal soon enough.,engineer,nevertheless,either,information
The train * past us.,roared,pencil,different,volunteer
The fire from the brake shoes grinding on the wheels showed * red along the whole train.,up,overhead,memoranda,laws
The engineer reversed and brought back his engine to the point where Mooney was hidden behind a tree on the * of way.,right,moral,practically,latest
The engineer was following * rule of the road that one must not under any circumstances run past a red light.,a,distribution,constable,ascended
Mooney climbed into * engine and took charge of the fireman and engineer.,the,freshen,grinding,eyed
They made no resistance to the masked man * a weapon in his hand.,with,volunteer,sheets,tragedy
White rushed in and uncoupled the mail and * cars from the rest of the train.,express,adore,comprehend,tonneau
Now_ on these through first-class passenger trains_ a power velocipede_ or what is known in the dialect of the road as a \"gasoline speeder_\" is * carried in the baggage car.,always,imagined,whose,chewed
It is an emergency vehicle in order to enable one of the crew to get to a telegraph station in case of a wreck or * accident.,any,hotel,eluded,child
When * engine stopped under this unexpected red light of the semaphore a negro porter_ seeing two masked men_ ran to the baggage car and got the vehicle out on the ground.,the,impression,wildest,explanatory
He * lifting it on his shoulder.,was,tongue,waiter,servants
I did not understand what the thing meant at the time_ but I called to White and he came out from behind the * cars.,two,wondered,tried,picks
The porter found himself before the * end of an automatic.,round,instructive,enough,ancient
The man turned with the vehicle in his hands_ thrust it back into the baggage car and dropped where he stood_ his face *_ by the side of the track.,down,indignant,effectively,vindicated
By this time the passengers began to come off to see what * happened to the train.,had,longdistance,sum,swirl
I don’t know precisely what I did_ but * White there was no confusion.,to,dammed,circulation,perfectly
He ordered every one back into the train and began to fire along the * to hurry them into the covering of the cars.,sides,curling,acted,redistribute
In the meantime_ Mooney had brought the engineer and fireman back to the mail car and had taken the mail clerks * of the car.,out,confident,files,every
There had been no resistance to * man.,this,newel,walk,circuit
He shot out one or two of the windows to add emphasis to his *_ but it was an emphasis that had not been needed.,directions,astonishment,company,opiumdrunken
No thought of resistance had occurred * anybody.,to,thin,letter,provided
Mooney sent * trainmen to the rear.,the,description,approached,facing
He impressed upon them that * man appearing outside of the train would be killed.,any,conviction,device,cease
In the whirl of these events I seemed to be little more than * spectator.,a,chanced,middleaged,true
To the train crew I was the third menacing figure_ masked and armed_ but I am not certain what benefit I would have been to the * men in a sudden emergency.,two,route,circumstantial,separated
It was my direction to stay * White and I now ran with him to the engine.,with,once,safeguard,velvet
Mooney took charge of the * of the train where White had cut it off.,end,learn,measure,board
He stood on the * of the mail car.,platform,clerk,industrial,neighboring
We climbed up into the engine_ White * I_ and at once I saw that this man knew precisely what to do.,and,works,clearing,bit
He threw * air brake into release_ dropped his reversing lever forward_ opened the throttle and started out like a skilled engineer.,the,unlikely,screwdriver,mammoth
He put me * shoveling coal into the engine.,to,capable,cool,persuade
\"Make a green *_\" he said.,fire,folders,destination,handles
I did not know at the time what he meant by a green fire_ but I knew that he wished * shoveled into the engine; I followed that direction.,coal,biggest,walls,confidential
We pulled down the track perhaps a half mile until we reached the piece of rotten * tie that Mooney had set up.,cross,case—a,leading,rule
In every detail White handled the * with skill.,engine,thing,insidious,rather
Long afterward I realized fully what * was about.,he,awkward,spent,associates
Before we got down he put on the injector and filled the boiler with water up to the third gauge so there would be no danger of its running dry and burning out the * sheet.,crown,platinum,slipping,intent
He * that train to go on and he did not propose to disable it.,wished,disturbed,didnt,talking
When we were on the * he gave me definite orders.,ground,crowned,throttle,while
I was * stand beside the engine and if anybody appeared in any direction of the track I was to fire the automatic.,to,bewildered,of,hopes
He even stopped to show me how the weapon worked_ slipping back the top of it with * hand so that_ cocked and released_ I had only to pull the trigger with my finger.,his,glossy,starched,packages
Then he went down the side of the train * the express car.,to,unlocked,occurred,tramped
I did not know * afterward the trouble in that car.,until,feel,murmur,urged
The * could find nothing of value.,men,over,precaution,albeit
They ripped open the * express_ but they got little.,sealed,false,quick,again
As it afterward developed there was_ in fact_ * thousand dollars in currency in the car.,forty,environment,gauge,burlap
But * express messenger had taken a precaution against a holdup.,the,examination,throngs,obsequious
He had wrapped the packages * currency in old newspapers and laid them on the floor of the car.,of,serial,typically,neglected
When it came out in the newspaper reports of the holdup White cursed viciously; he had kicked these packages out of the way_ with * foot_ when he and Mooney had searched the car.,his,disable,believeth,frock
The two men were gone a long *; disappointed in the express_ they had searched the registered mail.,time,bring,examination,exact
